station_name,metro_line,hour_of_day,day_of_week,month,is_weekend,is_holiday,temperature_c,is_raining,nearby_it_park,train_frequency_min,is_peak_hour,time_category,is_off_day,passenger_count,footfall_category,station_type,delay_minutes,wifi_available,date,fare_inr
Mysuru Road,Purple,15.0,Monday,April,No,No,28.6,No,No,5.0,No,Evening,No,1169.0,Medium,Regular,2.0,No,2023-04-05,
Whitefield,Purple,21.0,Sunday,May,,No,32.2,No,Yes,8.0,No,Night,Yes,614.0,Low,Regular,0.0,No,2023-05-23,20.0
Peenya,Green,11.0,Tuesday,July,No,,,No,Yes,5.0,No,Midday,No,971.0,Medium,Regular,5.0,No,2024-07-08,20.0
Nagasandra,Green,14.0,Sunday,December,Yes,No,,No,No,5.0,No,,Yes,818.0,Medium,Terminal,0.0,No,2024-12-19,10.0
JP Nagar 2nd Phase,Yellow,21.0,Saturday,December,,No,25.8,No,No,8.0,No,Night,Yes,561.0,Low,Regular,0.0,No,2023-12-18,20.0
Vijayanagar,Purple,7.0,Sunday,November,Yes,No,28.0,No,No,3.0,Yes,Morning,Yes,1061.0,Medium,Regular,5.0,No,2025-11-18,30.0
,Green,14.0,Sunday,September,Yes,No,,No,No,5.0,No,Evening,Yes,727.0,Low,,2.0,,2023-09-21,
Yeshwanthpur,Green,14.0,Tuesday,June,No,No,28.0,No,Yes,5.0,No,Evening,No,,Medium,Regular,0.0,Yes,2025-06-01,20.0
Lalbagh,Green,13.0,Thursday,September,No,No,,No,No,5.0,No,Midday,No,2018.0,High,Regular,0.0,Yes,2023-09-15,25.0
National College,Green,13.0,Thursday,December,No,No,28.1,No,No,5.0,No,Midday,No,2284.0,,Regular,0.0,No,2024-12-18,25.0
Sandal Soap Factory,Green,17.0,Tuesday,August,No,No,27.3,Yes,No,3.0,Yes,Evening,No,3288.0,High,Regular,0.0,No,2025-08-25,20.0
Gottigere,,18.0,Wednesday,April,No,No,29.0,No,No,3.0,Yes,Evening,No,,,Regular,5.0,No,2023-04-07,20.0
Baiyappanahalli,Purple,19.0,Sunday,November,Yes,No,26.9,No,No,3.0,Yes,Evening,Yes,2519.0,High,Terminal,2.0,Yes,2025-11-16,10.0
Jayanagar 4th Block,Yellow,9.0,Saturday,November,Yes,,28.1,No,No,3.0,Yes,Morning,Yes,2484.0,High,Regular,0.0,No,2024-11-16,20.0
Baiyappanahalli,Purple,7.0,Friday,March,No,No,34.8,No,No,3.0,Yes,Morning,No,1533.0,Medium,Terminal,0.0,Yes,2025-03-15,10.0
Whitefield,Purple,9.0,Wednesday,August,No,No,26.0,No,Yes,3.0,Yes,Morning,No,5276.0,High,Regular,0.0,No,2024-08-06,20.0
Majestic,Purple,15.0,Sunday,September,Yes,No,22.9,Yes,No,5.0,No,Evening,Yes,977.0,Medium,Interchange,0.0,Yes,2024-09-09,25.0
Yeshwanthpur,Green,13.0,Sunday,December,Yes,No,26.1,,Yes,5.0,No,Midday,Yes,1393.0,Medium,Regular,0.0,Yes,2023-12-07,20.0
South End Circle,Green,9.0,Thursday,February,No,No,25.9,No,No,3.0,Yes,Morning,No,3553.0,,Regular,10.0,No,2024-02-14,30.0
Electronic City,Yellow,6.0,Thursday,February,No,No,31.2,No,Yes,8.0,No,Morning,No,1581.0,Medium,Regular,2.0,No,,20.0
Jayanagar 4th Block,Yellow,21.0,Wednesday,December,No,No,28.2,No,No,8.0,No,Night,No,957.0,Medium,Regular,0.0,No,2023-12-21,20.0
National College,Green,6.0,Tuesday,December,No,No,26.3,No,No,8.0,No,Morning,No,1734.0,Medium,Regular,2.0,No,2023-12-16,25.0
Kengeri,Purple,21.0,Monday,November,No,No,26.1,No,No,8.0,No,Night,No,874.0,Medium,Terminal,2.0,Yes,2024-11-25,50.0
Whitefield,Purple,6.0,Monday,November,No,No,,No,Yes,8.0,No,Morning,No,1299.0,Medium,Regular,2.0,No,2025-11-06,
Banashankari,Yellow,10.0,Thursday,November,No,,27.5,,No,5.0,No,Midday,No,1306.0,Medium,Regular,0.0,Yes,2023-11-22,40.0
,Green,11.0,Thursday,October,No,,24.6,,No,5.0,No,Midday,No,1253.0,Medium,Regular,0.0,No,2023-10-27,30.0
Vijayanagar,Purple,22.0,Friday,April,No,No,25.6,No,No,8.0,No,Night,No,,Medium,Regular,0.0,No,2024-04-16,30.0
Yelachenahalli,Green,6.0,Thursday,April,No,No,21.3,No,No,8.0,No,Morning,No,1250.0,Medium,Regular,0.0,No,2023-04-20,20.0
Hosahalli,Purple,17.0,Tuesday,March,No,No,28.7,No,No,3.0,Yes,Evening,No,4079.0,High,Regular,0.0,No,2023-03-16,20.0
Nagasandra,Green,12.0,Wednesday,January,No,No,23.0,No,No,5.0,No,Midday,No,2173.0,High,Terminal,0.0,No,2023-01-12,10.0
Bommasandra,Yellow,16.0,Sunday,February,Yes,No,31.3,No,Yes,5.0,No,Evening,Yes,791.0,Low,Terminal,0.0,No,2025-02-17,
Bommasandra,Yellow,11.0,Wednesday,September,No,No,22.9,No,,5.0,No,Midday,No,1323.0,Medium,Terminal,2.0,No,2025-09-05,50.0
Yelachenahalli,Green,7.0,Sunday,July,Yes,No,26.9,,No,3.0,Yes,Morning,Yes,993.0,Medium,Regular,2.0,,2024-07-27,20.0
Jayanagar 4th Block,Yellow,18.0,Tuesday,August,No,No,25.3,No,No,3.0,Yes,Evening,No,3515.0,High,Regular,0.0,No,2024-08-25,20.0
Jayanagar,Green,8.0,Thursday,January,No,No,27.5,No,No,3.0,Yes,Morning,No,3859.0,High,Regular,10.0,No,2024-01-13,30.0
Yelachenahalli,Green,11.0,Monday,December,No,No,27.1,No,No,5.0,No,Midday,No,1080.0,Medium,Regular,5.0,No,2024-12-08,20.0
KR Market,Green,18.0,Friday,November,No,No,26.7,No,No,3.0,Yes,Evening,No,4295.0,High,Regular,5.0,No,2024-11-24,20.0
Hosahalli,Purple,7.0,Wednesday,December,No,No,21.5,No,No,3.0,Yes,Morning,No,1609.0,Medium,Regular,10.0,No,2024-12-05,20.0
Deepanjalinagar,Purple,10.0,Wednesday,October,No,No,22.9,No,No,5.0,No,Midday,No,1115.0,Medium,Regular,0.0,No,2023-10-12,
,Yellow,9.0,Tuesday,June,No,No,32.8,Yes,No,3.0,Yes,Morning,No,3278.0,High,Interchange,10.0,No,2023-06-09,30.0
Tagore Nagar,Yellow,6.0,Monday,July,No,No,27.4,Yes,No,,No,Morning,No,1264.0,Medium,Regular,0.0,No,2024-07-03,20.0
Jayanagar,Green,22.0,Sunday,February,Yes,No,27.6,No,No,8.0,No,Night,Yes,538.0,Low,Regular,0.0,No,2025-02-03,30.0
Sandal Soap Factory,Green,11.0,Monday,September,No,No,25.6,Yes,No,5.0,No,Midday,No,984.0,Medium,Regular,0.0,No,2024-09-01,20.0
Dasarahalli,Green,9.0,,June,No,No,31.7,No,No,3.0,Yes,Morning,No,3798.0,High,Regular,0.0,No,2025-06-25,10.0
Jayanagar 4th Block,Yellow,12.0,Friday,September,No,No,28.0,No,No,5.0,No,Midday,No,2010.0,High,Regular,0.0,No,2025-09-22,20.0
Peenya,Green,13.0,Wednesday,October,No,No,25.0,No,Yes,5.0,No,Midday,No,2113.0,High,Regular,0.0,No,2023-10-18,20.0
Dasarahalli,Green,13.0,Tuesday,June,No,No,26.5,Yes,No,5.0,No,Midday,No,1605.0,Medium,Regular,2.0,No,2024-06-24,10.0
Banashankari,Yellow,19.0,Saturday,October,Yes,No,31.2,No,No,3.0,Yes,Evening,Yes,2885.0,High,Regular,2.0,Yes,2024-10-12,40.0
Hebbagodi,Yellow,16.0,Wednesday,January,No,No,29.3,No,Yes,5.0,No,Evening,No,,Medium,Regular,0.0,No,2025-01-09,20.0
,Yellow,16.0,Monday,January,No,No,25.2,No,No,5.0,,Evening,No,1241.0,,Regular,2.0,,2025-01-09,20.0
National College,Green,16.0,Friday,February,No,No,32.2,,No,5.0,No,Evening,No,1251.0,Medium,Regular,0.0,No,2024-02-18,25.0
Bommasandra,Yellow,21.0,Friday,July,No,No,23.7,Yes,No,5.0,No,Night,No,660.0,Low,Terminal,0.0,No,2023-07-18,50.0
Jayanagar 4th Block,Yellow,17.0,Wednesday,October,No,No,33.8,No,No,3.0,Yes,Evening,No,4795.0,High,Regular,2.0,No,2025-10-07,20.0
National College,Green,14.0,Sunday,July,Yes,No,23.2,No,No,5.0,No,Evening,Yes,836.0,Medium,Regular,0.0,No,2023-07-27,25.0
Mysuru Road,Purple,9.0,Saturday,February,Yes,No,31.6,No,No,3.0,Yes,Morning,Yes,2184.0,High,,0.0,No,2025-02-04,40.0
Attiguppe,Purple,17.0,Wednesday,December,No,No,23.0,No,No,3.0,Yes,Evening,No,4241.0,High,Regular,10.0,No,2025-12-13,40.0
Hebbagodi,Yellow,9.0,Saturday,January,Yes,No,25.3,No,,3.0,Yes,Morning,Yes,3064.0,High,Regular,0.0,No,2024-01-17,20.0
Banashankari,Yellow,16.0,Tuesday,March,No,No,27.0,No,No,5.0,No,Evening,No,1158.0,Medium,Regular,0.0,,2024-03-24,40.0
Lalbagh,Green,,Sunday,February,Yes,No,,No,No,8.0,No,Night,Yes,586.0,Low,Regular,2.0,,2024-02-02,25.0
Jalahalli,Green,14.0,Thursday,August,No,,28.4,No,No,5.0,No,Evening,No,1211.0,Medium,Regular,2.0,No,2024-08-14,15.0
Jayanagar 4th Block,Yellow,21.0,Saturday,May,Yes,No,29.3,No,No,8.0,No,Night,Yes,602.0,Low,Regular,0.0,No,2024-05-03,20.0
Whitefield,Purple,14.0,Sunday,March,Yes,No,26.5,,Yes,5.0,No,Evening,Yes,853.0,Medium,Regular,0.0,No,2025-03-05,20.0
Vijayanagar,Purple,6.0,Saturday,March,Yes,No,30.3,No,No,8.0,No,Morning,Yes,1040.0,Medium,Regular,0.0,No,2025-03-14,30.0
Bommasandra,Yellow,9.0,Tuesday,November,No,No,25.9,No,Yes,3.0,Yes,Morning,No,4703.0,High,Terminal,2.0,No,2025-11-03,50.0
Magadi Road,Purple,9.0,Wednesday,November,No,No,,No,No,3.0,Yes,Morning,No,3429.0,High,Regular,2.0,No,2023-11-23,20.0
JP Nagar 2nd Phase,Yellow,12.0,Wednesday,January,No,No,22.3,No,No,5.0,No,Midday,No,2122.0,,Regular,0.0,No,2025-01-07,20.0
Jayanagar,Green,10.0,,March,No,No,25.3,No,No,5.0,No,Midday,No,1355.0,Medium,Regular,5.0,No,2025-03-18,30.0
Yeshwanthpur,Green,10.0,Sunday,September,Yes,No,27.0,No,Yes,5.0,No,Midday,,,Low,Regular,0.0,,2023-09-13,20.0
Jalahalli,Green,6.0,Wednesday,February,,No,26.0,No,No,8.0,No,Morning,No,1657.0,Medium,Regular,0.0,No,2023-02-23,15.0
Bommasandra,Yellow,10.0,Friday,January,No,No,28.7,No,Yes,5.0,No,Midday,No,,Medium,Terminal,0.0,No,2023-01-27,50.0
Jayanagar,Green,11.0,Wednesday,January,No,No,27.1,No,No,5.0,No,Midday,No,1265.0,Medium,Regular,0.0,No,2025-01-22,30.0
Jalahalli,Green,9.0,Friday,January,No,No,29.0,No,No,3.0,Yes,Morning,No,4027.0,High,Regular,0.0,No,2024-01-10,15.0
Yeshwanthpur,Green,7.0,Saturday,April,Yes,No,27.6,No,Yes,3.0,Yes,Morning,Yes,890.0,Medium,Regular,0.0,,2025-04-25,20.0
Sandal Soap Factory,Green,17.0,Thursday,November,No,No,24.2,No,No,3.0,Yes,Evening,No,3979.0,High,Regular,5.0,No,2023-11-13,20.0
Attiguppe,Purple,9.0,Saturday,May,Yes,No,30.3,No,No,3.0,Yes,Morning,Yes,2476.0,High,Regular,2.0,No,2025-05-16,40.0
Hosahalli,Purple,22.0,Saturday,November,Yes,No,25.7,No,No,8.0,No,Night,Yes,698.0,Low,Regular,0.0,No,2023-11-09,20.0
Peenya,Green,13.0,Monday,October,No,No,27.9,No,Yes,5.0,No,Midday,No,1848.0,Medium,Regular,0.0,No,2024-10-02,20.0
,,21.0,Saturday,February,Yes,No,30.1,No,No,,No,Night,Yes,533.0,Low,Regular,0.0,Yes,2024-02-23,25.0
Sandal Soap Factory,Green,20.0,Saturday,May,Yes,No,24.4,No,No,8.0,,Night,Yes,459.0,Low,Regular,0.0,No,2023-05-05,20.0
Vijayanagar,Purple,17.0,Wednesday,July,No,No,25.3,Yes,No,3.0,Yes,Evening,No,3537.0,High,Regular,2.0,No,2025-07-22,30.0
Tagore Nagar,Yellow,21.0,Saturday,February,Yes,No,,No,No,8.0,No,Night,Yes,574.0,Low,Regular,0.0,No,2023-02-17,20.0
Lalbagh,Green,,Saturday,June,Yes,No,25.6,,,5.0,No,Midday,Yes,1082.0,Medium,Regular,0.0,Yes,2024-06-23,25.0
Jayanagar,Green,9.0,Wednesday,October,No,No,29.5,No,No,3.0,Yes,Morning,No,3923.0,High,Regular,5.0,No,2024-10-22,
Majestic,Green,14.0,Thursday,November,No,No,28.2,No,No,5.0,No,Evening,No,1575.0,Medium,Interchange,5.0,Yes,2024-11-04,25.0
Tagore Nagar,Yellow,14.0,Monday,December,No,No,28.3,No,No,5.0,No,Evening,No,1245.0,Medium,Regular,2.0,No,2023-12-17,20.0
Chickpete,Green,16.0,Thursday,November,No,,28.3,No,No,5.0,No,Evening,No,1175.0,Medium,Regular,2.0,No,2023-11-09,20.0
Hosahalli,Purple,22.0,Friday,March,No,No,28.9,No,No,5.0,No,Night,No,868.0,Medium,Regular,0.0,No,2025-03-20,20.0
South End Circle,Green,17.0,Saturday,February,Yes,No,20.5,No,No,3.0,Yes,Evening,Yes,2729.0,High,Regular,10.0,No,2023-02-02,30.0
Halasuru,Purple,18.0,Saturday,June,Yes,No,31.6,No,No,3.0,Yes,Evening,Yes,2999.0,High,Regular,0.0,Yes,2025-06-24,20.0
Electronic City,Yellow,8.0,Tuesday,June,No,No,22.6,No,Yes,3.0,Yes,Morning,No,4337.0,High,Regular,10.0,No,2025-06-18,20.0
Magadi Road,Purple,7.0,Monday,June,No,No,30.0,Yes,No,3.0,Yes,Morning,No,1042.0,Medium,Regular,10.0,No,2023-06-21,20.0
KR Market,Green,8.0,Sunday,September,Yes,No,26.9,No,No,3.0,Yes,Morning,Yes,2265.0,High,Regular,5.0,No,2023-09-27,20.0
Halasuru,Purple,11.0,Friday,January,No,No,27.0,No,No,5.0,No,Midday,No,1363.0,Medium,Regular,5.0,Yes,2024-01-22,20.0
Majestic,Purple,17.0,Friday,September,No,No,26.2,Yes,No,3.0,Yes,Evening,No,4075.0,High,Interchange,2.0,Yes,2025-09-11,25.0
Banashankari,Yellow,9.0,Thursday,October,No,No,,No,No,,Yes,Morning,No,3522.0,High,Regular,0.0,Yes,2025-10-13,40.0
Jayanagar,Green,14.0,Friday,December,No,No,25.5,No,No,5.0,No,Evening,No,1214.0,Medium,Regular,0.0,No,2024-12-08,30.0
Majestic,Green,7.0,Thursday,January,No,No,27.0,No,No,3.0,Yes,Morning,No,1790.0,Medium,Interchange,2.0,Yes,2025-01-27,25.0
Lalbagh,Green,20.0,Tuesday,August,No,No,27.4,No,No,8.0,No,Night,No,953.0,Medium,Regular,0.0,Yes,2023-08-01,25.0
Banashankari,Yellow,14.0,Saturday,May,Yes,No,26.1,No,No,5.0,No,Evening,Yes,828.0,Medium,Regular,0.0,Yes,2025-05-17,40.0
Deepanjalinagar,Purple,6.0,Monday,January,No,No,31.9,No,No,,No,Morning,No,1456.0,Medium,Regular,5.0,No,2025-01-12,20.0
KR Market,Green,20.0,Wednesday,January,No,No,26.4,No,No,8.0,No,Night,No,915.0,Medium,Regular,0.0,No,2023-01-04,20.0
Yeshwanthpur,Green,11.0,Wednesday,February,,No,26.1,No,Yes,5.0,No,Midday,No,1244.0,Medium,Regular,2.0,Yes,2023-02-21,20.0
Gottigere,Yellow,15.0,Monday,August,No,No,32.2,Yes,No,5.0,No,Evening,No,1050.0,Medium,Regular,5.0,No,2023-08-13,20.0
KR Market,Green,20.0,Friday,July,No,No,30.5,Yes,No,8.0,No,Night,No,,Low,Regular,5.0,No,2023-07-09,20.0
Jalahalli,Green,11.0,Tuesday,May,No,No,19.7,No,No,,No,Midday,No,1255.0,Medium,Regular,5.0,No,2025-05-27,15.0
KR Market,Green,13.0,Thursday,March,No,No,29.6,No,No,5.0,No,Midday,No,1944.0,Medium,Regular,0.0,No,2024-03-07,20.0
RV Road,Yellow,19.0,Tuesday,April,No,No,30.2,No,No,3.0,Yes,Evening,No,3997.0,High,Interchange,10.0,No,2023-04-23,30.0
Majestic,Green,19.0,Friday,September,No,No,23.7,Yes,No,,Yes,Evening,No,4298.0,High,Interchange,5.0,Yes,2024-09-24,25.0
Yelachenahalli,Green,6.0,Sunday,May,Yes,No,24.7,No,No,8.0,No,Morning,Yes,997.0,Medium,Regular,0.0,No,2025-05-05,20.0
Whitefield,Purple,14.0,Wednesday,October,No,No,26.3,No,Yes,5.0,No,Evening,No,1239.0,Medium,Regular,0.0,No,2024-10-05,20.0
Peenya,Green,19.0,Thursday,September,No,No,28.2,Yes,Yes,3.0,Yes,Evening,No,5013.0,High,Regular,5.0,No,2024-09-17,20.0
Lalbagh,Green,7.0,Monday,June,No,No,31.9,No,No,3.0,Yes,Morning,,1354.0,Medium,Regular,0.0,Yes,2023-06-09,25.0
Gottigere,Yellow,7.0,Sunday,November,Yes,No,26.0,No,No,3.0,Yes,Morning,Yes,1251.0,Medium,Regular,2.0,No,2025-11-06,
Majestic,,20.0,Tuesday,January,No,No,31.8,No,No,8.0,No,Night,No,1342.0,Medium,Interchange,0.0,Yes,2025-01-25,25.0
Banashankari,Yellow,12.0,Friday,November,No,No,27.0,No,No,5.0,No,Midday,No,2090.0,High,Regular,,Yes,2023-11-19,40.0
Deepanjalinagar,Purple,16.0,,March,Yes,No,31.1,No,No,5.0,,Evening,Yes,732.0,Low,Regular,0.0,,2023-03-16,20.0
KR Market,Green,8.0,Tuesday,April,No,No,26.0,No,No,3.0,Yes,Morning,No,3739.0,High,Regular,,No,2023-04-21,20.0
Vijayanagar,Purple,18.0,Thursday,February,No,No,29.2,No,,3.0,Yes,Evening,No,3928.0,High,Regular,2.0,No,2023-02-02,
Majestic,Green,6.0,Sunday,August,Yes,No,,No,No,,No,Morning,Yes,1366.0,Medium,Interchange,0.0,Yes,2024-08-10,25.0
Hosahalli,Purple,13.0,Sunday,March,Yes,No,32.1,No,No,5.0,No,Midday,Yes,1332.0,Medium,Regular,0.0,No,2025-03-16,20.0
Lalbagh,Green,8.0,Thursday,September,No,No,27.9,Yes,No,3.0,Yes,Morning,No,,,Regular,0.0,Yes,2024-09-05,
Deepanjalinagar,Purple,17.0,Sunday,April,Yes,No,,,No,3.0,Yes,Evening,Yes,2918.0,High,Regular,10.0,No,2025-04-15,20.0
KR Market,Green,20.0,Thursday,August,No,No,28.6,No,No,8.0,No,Night,No,745.0,Low,Regular,0.0,No,2024-08-13,20.0
National College,Green,21.0,Wednesday,May,No,No,31.3,,No,8.0,No,Night,No,,Medium,Regular,0.0,No,2025-05-13,25.0
Sandal Soap Factory,Green,9.0,Friday,November,No,No,28.2,No,,3.0,Yes,Morning,No,3474.0,High,Regular,0.0,No,2025-11-13,20.0
Banashankari,Yellow,18.0,Thursday,June,No,No,25.1,Yes,No,3.0,Yes,,No,3347.0,High,Regular,0.0,Yes,2023-06-15,40.0
Peenya,Green,14.0,Thursday,January,No,No,27.0,No,Yes,5.0,No,Evening,No,1136.0,Medium,Regular,2.0,No,2024-01-14,20.0
Hosahalli,Purple,13.0,Sunday,February,Yes,No,27.5,No,No,5.0,No,Midday,Yes,1347.0,Medium,Regular,2.0,No,2024-02-08,20.0
National College,Green,14.0,Tuesday,May,No,No,27.0,No,No,5.0,No,Evening,No,1054.0,Medium,Regular,,No,2023-05-11,25.0
Yelachenahalli,Green,9.0,Sunday,May,Yes,No,27.6,No,No,3.0,Yes,Morning,Yes,2731.0,High,Regular,2.0,No,2024-05-18,
Baiyappanahalli,Purple,18.0,Tuesday,January,No,No,24.4,No,No,3.0,Yes,Evening,No,4237.0,High,Terminal,0.0,,2024-01-24,10.0
Bommasandra,Yellow,9.0,Friday,October,No,Yes,23.3,No,Yes,3.0,Yes,Morning,Yes,2122.0,High,Terminal,2.0,No,2025-10-04,50.0
Majestic,Green,7.0,Saturday,May,Yes,No,27.3,No,No,3.0,Yes,Morning,Yes,1542.0,Medium,Interchange,2.0,Yes,2024-05-26,25.0
Electronic City,Yellow,22.0,Saturday,October,Yes,No,30.4,,Yes,8.0,No,Night,Yes,641.0,Low,Regular,0.0,No,,20.0
National College,Green,15.0,Wednesday,May,No,No,27.2,No,No,5.0,No,Evening,No,1186.0,Medium,Regular,0.0,No,2024-05-01,25.0
KR Market,Green,13.0,Monday,December,No,No,30.1,No,No,5.0,No,Midday,No,2186.0,High,Regular,0.0,No,2025-12-05,20.0
Baiyappanahalli,Purple,13.0,Thursday,February,No,No,24.1,No,No,5.0,No,Midday,No,1887.0,Medium,Terminal,5.0,Yes,2024-02-13,10.0
Yelachenahalli,Green,12.0,Thursday,October,No,,24.6,No,No,5.0,No,Midday,No,2137.0,High,Regular,5.0,No,2025-10-01,20.0
Yelachenahalli,Green,8.0,Thursday,April,No,,27.1,No,,3.0,Yes,Morning,No,4017.0,High,Regular,0.0,No,2024-04-23,20.0
Lalbagh,Green,,Sunday,,Yes,No,24.8,,No,8.0,No,Night,,610.0,Low,Regular,2.0,Yes,2024-01-08,25.0
Dasarahalli,Green,9.0,Tuesday,January,No,No,24.3,No,No,3.0,Yes,Morning,No,3803.0,High,Regular,0.0,No,2024-01-03,10.0
Attiguppe,Purple,11.0,Wednesday,November,No,No,30.2,No,No,5.0,No,Midday,No,1072.0,Medium,Regular,0.0,No,2024-11-03,40.0
RV Road,Yellow,10.0,Friday,March,No,,26.1,No,No,5.0,No,Midday,No,,Medium,Interchange,2.0,No,,30.0
JP Nagar 2nd Phase,Yellow,19.0,Wednesday,August,No,No,29.6,No,No,3.0,Yes,Evening,No,3753.0,High,Regular,10.0,No,2023-08-04,20.0
Nagasandra,Green,7.0,Sunday,May,Yes,No,29.2,No,No,3.0,Yes,Morning,Yes,,,Terminal,10.0,No,2023-05-03,10.0
KR Market,Green,16.0,Sunday,March,Yes,No,20.9,No,,5.0,No,Evening,Yes,733.0,Low,Regular,0.0,No,2025-03-15,20.0
Indiranagar,Purple,16.0,Thursday,September,No,,26.7,No,Yes,5.0,No,Evening,No,1175.0,Medium,Regular,0.0,Yes,2023-09-08,15.0
Sandal Soap Factory,Green,15.0,Monday,August,No,No,29.7,No,No,5.0,No,Evening,No,1160.0,Medium,Regular,2.0,No,2023-08-03,20.0
Jayanagar 4th Block,Yellow,9.0,Saturday,August,Yes,No,26.7,No,No,3.0,,Morning,Yes,2391.0,High,Regular,0.0,No,2025-08-07,20.0
Dasarahalli,Green,12.0,Wednesday,May,No,No,27.0,No,No,5.0,No,Midday,No,,,Regular,0.0,No,2024-05-18,10.0
Jalahalli,Green,22.0,Saturday,June,Yes,No,22.6,,No,8.0,No,Night,Yes,688.0,Low,Regular,0.0,No,2024-06-11,15.0
National College,Green,8.0,Friday,August,No,No,,No,No,3.0,Yes,Morning,No,3480.0,High,Regular,2.0,No,2023-08-11,25.0
,Purple,12.0,Saturday,February,Yes,No,29.5,No,Yes,5.0,No,Midday,Yes,1442.0,Medium,Regular,0.0,No,2025-02-17,20.0
Whitefield,Purple,18.0,Saturday,November,Yes,No,25.4,No,Yes,3.0,Yes,Evening,Yes,3592.0,High,Regular,0.0,No,2025-11-06,20.0
Gottigere,,19.0,Friday,April,No,No,26.2,No,No,3.0,Yes,Evening,No,4039.0,High,Regular,10.0,No,2025-04-08,20.0
Yelachenahalli,Green,9.0,Sunday,,Yes,No,24.1,No,No,3.0,Yes,Morning,Yes,2589.0,High,Regular,0.0,No,2024-11-01,20.0
Hebbagodi,Yellow,16.0,Monday,May,No,No,23.3,No,Yes,5.0,No,Evening,No,1134.0,Medium,Regular,0.0,No,,20.0
Chickpete,Green,11.0,Wednesday,March,No,No,29.8,No,No,,No,Midday,No,1267.0,Medium,Regular,0.0,No,2023-03-25,20.0
Trinity,Purple,,Sunday,July,Yes,No,28.9,No,No,5.0,No,Evening,Yes,838.0,Medium,Regular,0.0,Yes,2023-07-19,20.0
Halasuru,Purple,16.0,Wednesday,April,No,No,24.8,No,No,5.0,No,Evening,No,1129.0,Medium,Regular,0.0,Yes,2023-04-03,
Yeshwanthpur,Green,18.0,Tuesday,April,No,No,25.2,No,,3.0,Yes,Evening,No,4260.0,High,Regular,0.0,Yes,2024-04-04,20.0
Electronic City,Yellow,14.0,Tuesday,December,No,No,30.0,No,Yes,5.0,No,Evening,No,1265.0,Medium,Regular,2.0,No,2024-12-11,20.0
Yelachenahalli,Green,12.0,Sunday,April,Yes,No,24.5,No,No,5.0,No,Midday,Yes,1409.0,Medium,Regular,0.0,No,2024-04-15,20.0
Dasarahalli,Green,15.0,Monday,October,No,No,29.2,No,No,,No,Evening,No,1212.0,Medium,Regular,5.0,No,2023-10-01,10.0
JP Nagar 2nd Phase,Yellow,14.0,Thursday,December,No,No,,No,No,5.0,No,Evening,No,1166.0,Medium,Regular,0.0,No,2024-12-09,20.0
JP Nagar 2nd Phase,Yellow,16.0,Saturday,February,Yes,No,26.1,No,No,,No,Evening,Yes,761.0,Low,Regular,0.0,No,2025-02-11,20.0
RV Road,Yellow,15.0,Tuesday,June,No,No,24.7,Yes,No,5.0,No,Evening,No,912.0,Medium,Interchange,0.0,No,2024-06-19,30.0
Yelachenahalli,Green,10.0,Wednesday,August,No,No,22.3,No,No,5.0,No,Midday,No,962.0,Medium,Regular,0.0,No,2025-08-13,20.0
Magadi Road,Purple,7.0,Sunday,May,Yes,No,30.3,No,No,3.0,Yes,Morning,Yes,942.0,Medium,Regular,5.0,No,2023-05-26,20.0
Attiguppe,Purple,13.0,Sunday,May,Yes,,30.3,No,No,5.0,No,Midday,Yes,,Medium,Regular,0.0,No,2025-05-16,40.0
Dasarahalli,Green,9.0,Sunday,August,Yes,No,29.6,No,No,3.0,Yes,Morning,Yes,2231.0,High,Regular,0.0,No,2024-08-04,10.0
,Green,7.0,Thursday,July,No,No,25.6,No,No,3.0,Yes,Morning,No,1553.0,Medium,,5.0,,2023-07-01,
Mysuru Road,Purple,20.0,Wednesday,April,No,No,28.4,No,No,8.0,No,Night,No,917.0,Medium,Regular,5.0,No,2023-04-20,40.0
Bommasandra,Yellow,13.0,,February,No,No,25.6,No,Yes,5.0,No,Midday,No,2254.0,High,Terminal,2.0,No,2024-02-13,50.0
Majestic,Green,20.0,Thursday,November,No,No,23.7,No,No,,No,,No,1053.0,Medium,Interchange,0.0,Yes,2025-11-01,25.0
Deepanjalinagar,Purple,19.0,Saturday,February,Yes,No,28.7,No,No,3.0,Yes,Evening,Yes,2765.0,High,Regular,5.0,No,2024-02-05,20.0
Baiyappanahalli,Purple,16.0,Monday,October,No,No,30.8,No,No,5.0,No,Evening,No,,Medium,Terminal,,Yes,2023-10-05,10.0
Deepanjalinagar,Purple,16.0,Thursday,July,No,No,29.1,Yes,No,5.0,No,Evening,No,1018.0,Medium,Regular,0.0,No,2025-07-14,20.0
Majestic,,10.0,Friday,March,No,No,25.5,No,No,5.0,No,Midday,No,1725.0,Medium,Interchange,0.0,Yes,2024-03-27,25.0
JP Nagar 2nd Phase,Yellow,9.0,Saturday,August,Yes,No,29.2,No,No,3.0,Yes,Morning,Yes,2673.0,High,Regular,2.0,No,2024-08-23,20.0
South End Circle,Green,10.0,Wednesday,July,No,No,30.5,No,No,5.0,No,Midday,No,1318.0,Medium,Regular,0.0,No,2024-07-14,30.0
Baiyappanahalli,Purple,20.0,Tuesday,April,No,No,24.7,No,No,8.0,No,Night,No,898.0,Medium,Terminal,0.0,Yes,2023-04-08,10.0
